datetime,stock
1902-07-23,99.89651836060926
1902-07-24,99.81532549053439
1902-07-25,99.71366464773038
1902-07-26,99.75431164214953
1902-07-27,99.42942007536696
1902-07-28,99.4084043591503
1902-07-29,99.3572196457412
1902-07-30,99.30022579570354
1902-07-31,99.33776104049365
1902-08-01,99.37694371639782
1902-08-02,99.3548643238857
1902-08-03,99.22172931107849
1902-08-04,99.18085412921198
1902-08-05,99.11768635253591
1902-08-06,99.0234154215508
1902-08-07,99.02908187857604
1902-08-08,99.06546657779046
1902-08-09,99.10402118886266
1902-08-10,98.8861185116523
1902-08-11,98.92895019977
1902-08-12,98.92786270084402
1902-08-13,98.9210546766101
1902-08-14,98.78130376005794
1902-08-15,98.64990251491744
1902-08-16,98.62720160806536
1902-08-17,98.69343110776097
1902-08-18,98.56188019094871
1902-08-19,98.53283856418669
1902-08-20,98.48143969704758
1902-08-21,98.42663367842947
1902-08-22,98.38403508978772
1902-08-23,98.56338087130939
1902-08-24,98.77124276074655
1902-08-25,98.73385625342816
1902-08-26,98.59000499950137
1902-08-27,98.43776974532625
1902-08-28,98.5707072078746
1902-08-29,98.34184451316072
1902-08-30,98.20289711374573
1902-08-31,98.37221362455462
1902-09-01,98.18374062901813
1902-09-02,98.20562122892221
1902-09-03,98.09213648494048
1902-09-04,97.91907040816841
1902-09-05,97.82683644712932
1902-09-06,97.7038925213307
1902-09-07,97.74031108125435
1902-09-08,97.69813676875704
1902-09-09,97.50202739434138
1902-09-10,97.65337905210707
1902-09-11,97.79299996753046
1902-09-12,97.81300666443173
1902-09-13,97.84610196876248
1902-09-14,97.73130717486622
1902-09-15,97.81742048073599
1902-09-16,97.78201733918753
1902-09-17,97.77626590537692
1902-09-18,97.66356382600853
1902-09-19,97.65601585447001
1902-09-20,97.64584786103549
1902-09-21,97.72192505594742
1902-09-22,97.7141437905507
1902-09-23,97.69235199468247
1902-09-24,97.67414183707504
1902-09-25,97.61245870984068
1902-09-26,97.80135877795387
1902-09-27,97.91321319469633
