,vix,gold,silver,us_oil,eurostoxx,nikkei,eur/usd,cad/usd,gpb/usd,jpy/usd,ftse,spy,BolB_up,BolB_mid,BolB_low,ema8,ema34,atr14,rsi,macd,macdsignal,macdhist,fastk,fastd,ad,atr,wclprice,sine,leadsine,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2018-07-06,13.369999885559082,118.86000061035156,15.079999923706055,14.960000038146973,3448.489990234375,21788.140625,,,,,,275.4200134277344,280.7232439997806,274.59900054931643,268.47475709885225,272.8811707421279,273.060468141195,272.8811707421279,54.50146579500136,-0.24381005187672145,-0.0311938620102584,-0.21261618986646305,100.0,89.5544841167844,144448726.08010754,2.6527706508456808,274.8475036621094,-0.14873119583307076,0.5940732637681729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,12.6899995803833,119.1500015258789,15.170000076293945,15.029999732971191,3460.43994140625,22052.1796875,,,,,,277.8999938964844,280.6759506298593,274.5845001220703,268.49304961428135,273.9964647764293,273.33701247006866,273.9964647764293,58.204507165113014,0.16099456086101327,0.007243822563995937,0.15375073829701733,100.0,99.99999999999996,190844443.42715296,2.644714034881257,277.5649948120117,0.14729512224056973,0.8035474557278086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,12.640000343322754,118.93000030517578,15.119999885559082,15.069999694824219,3473.31005859375,22196.890625,,,,,,278.8999938964844,280.7389582600973,274.6014999389648,268.4640416178323,275.0861379142193,273.6548971230067,275.0861379142193,59.59676086591074,0.556086555902084,0.11701236923161357,0.43907418667047043,100.0,99.99999999999996,230516555.05963862,2.535092737328355,278.72249603271484,0.43727431554609314,0.9451206874164765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,13.630000114440918,117.63999938964844,14.859999656677246,14.3100004196167,3422.35009765625,21932.2109375,,,,,,276.8599853515625,280.40749142803605,274.4984985351563,268.5895056422765,275.4803262336289,273.83804502178134,275.4803262336289,55.627584317765155,0.6965586731524809,0.23292163001578703,0.46363704313669385,52.53703491777053,84.17901163925681,187932880.3045792,2.5240150334343654,277.0699920654297,0.6752595124245425,0.9990285602942024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,12.579999923706055,118.12999725341797,15.0,14.390000343322754,3445.489990234375,22187.9609375,,,,,,279.3699951171875,280.6605978673284,274.5654983520508,268.47039883677314,276.34469709664194,274.1541564558045,276.34469709664194,59.14300203533841,0.9989058839466338,0.38611848080195643,0.6127874031446774,81.79397706771175,78.11033732849405,244115108.52270645,2.527300197061822,278.94249725341797,0.857246878080055,0.9702583310745863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,12.180000305175781,117.61000061035156,14.880000114440918,14.470000267028809,3454.5400390625,22597.349609375,,,,,,279.5899963378906,280.83130448300005,274.6084976196289,268.38569075625776,277.0658747058083,274.46477587763803,277.0658747058083,59.43874486797365,1.2419540138961906,0.5572855874208033,0.6846684264753874,85.488342342948,73.27311810947673,266514722.3158099,2.437492255391111,279.44249725341797,0.9675801290408395,0.8627723553575163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,12.829999923706055,117.55000305175781,14.850000381469727,13.9399995803833,3449.080078125,22597.349609375,,,,,,279.3399963378906,281.19049631430704,274.7189971923828,268.24749807045856,277.57123506849325,274.7433599039382,277.57123506849325,58.92978115417239,1.3982799958920396,0.7254844691150505,0.6727955267769891,72.49621291672474,79.92617744246145,268523544.2314408,2.3319564839401834,279.32999420166016,0.9997079127344103,0.6898109316136357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,12.0600004196167,116.27999877929688,14.670000076293945,13.949999809265137,3457.5,22697.359375,,,,,,280.4700012207031,281.8184362943755,274.9144973754883,268.0105584566011,278.2154053245399,275.0705965506105,278.2154053245399,60.533667433945645,1.5949656420003748,0.8993807036921153,0.6955849383082595,100.00000000000001,85.99485175322421,302423886.05272985,2.3439595922301706,280.06500244140625,0.9559548312565577,0.4684165335248889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,12.100000381469727,116.30999755859375,14.630000114440918,14.100000381469727,3485.080078125,22794.189453125,,,,,,281.05999755859375,282.59790802545876,275.19249725341797,267.7870864813772,278.84753693210746,275.412848036781,278.84753693210746,61.36090788671247,1.7779530709825622,1.0750951771502046,0.7028578938323575,99.99999999999999,90.83207097224154,337461983.2189424,2.256533558298551,280.8399963378906,0.8462313293631132,0.221618338724762,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,12.869999885559082,115.80999755859375,14.420000076293945,14.130000114440918,3471.639892578125,22764.6796875,,,,,,280.0,283.0867999227859,275.3939971923828,267.70119446197975,279.1036398360836,275.6749710061078,279.1036398360836,59.02691294168557,1.8164995070097234,1.2233760431221083,0.593123463887615,0.0,66.66666666666663,327867211.9507928,2.209638740099771,280.0499954223633,0.5860493943649736,-0.15855167827801692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,12.859999656677246,116.55999755859375,14.59000015258789,14.149999618530273,3460.030029296875,22697.880859375,,,,,,279.67999267578125,283.5584546395312,275.66599731445314,267.7735399893751,279.23171824490527,275.903829387232,279.23171824490527,58.32368288142062,1.800471207298358,1.3387950759573584,0.4616761313409996,0.0,33.33333333333329,275774444.19630086,2.121808186258939,279.83499908447266,0.382817074555426,-0.38254978216678853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,12.619999885559082,116.0,14.470000267028809,14.09000015258789,3454.050048828125,22396.990234375,,,,,,280.20001220703125,284.058895248364,275.9389984130859,267.8191015778078,279.44689468093327,276.1493255483634,279.44689468093327,59.15400362304468,1.8088782717575782,1.4328117151174022,0.37606655664017596,25.371128457225385,8.45704281907509,307026324.97684085,2.0681072527538364,279.9725036621094,0.17112230012888996,-0.5756750723203301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,12.40999984741211,116.04000091552734,14.579999923706055,14.229999542236328,3483.31005859375,22510.48046875,,,,,,281.6099853515625,284.61567986806466,276.46949768066406,268.32331549326346,279.92758149662865,276.4613632514033,279.92758149662865,61.34643778677893,1.9073274959345667,1.527714871280835,0.3796126246537317,90.87447692345215,38.74853512689247,308082623.25646514,2.0889556883830265,281.6024932861328,-0.01902923188363113,-0.7204344426929095,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,12.289999961853027,116.68000030517578,14.680000305175781,14.420000076293945,3468.449951171875,22614.25,,,,,,284.010009765625,285.5427889518065,277.08999786376955,268.63720677573264,280.83478777862786,276.89271448078745,280.83478777862786,64.73001761349661,2.154179092113168,1.6530077154473015,0.5011713766658663,100.0,72.0818684602258,368585767.8240335,2.1604585919192836,283.4175033569336,-0.1739005486113713,-0.8192990078025695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,12.140000343322754,115.7699966430664,14.489999771118164,14.470000267028809,3509.260009765625,22586.869140625,,,,,,283.3399963378906,285.87179164172363,277.7894973754883,269.70720310925293,281.39150079179734,277.26113058690765,281.39150079179734,63.110645444047954,2.2695839257430634,1.7763229575064539,0.4932609682366096,70.8812363974933,87.25190444031512,339058485.3987575,2.078996479187326,283.4699935913086,-0.28200621426061295,-0.8778156464081583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,13.029999732971191,115.83000183105469,14.569999694824219,14.319999694824219,3527.179931640625,22712.75,,,,,,281.4200134277344,285.8876701047997,278.3159973144531,270.7443245241065,281.3978369331167,277.4987810349549,281.3978369331167,58.69262581344643,2.1809755840361618,1.8572534828123954,0.3237221012237663,0.0,56.96041213249773,308708417.56106836,2.1762111907743917,281.760009765625,-0.3736550466893812,-0.9201034539373513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,14.260000228881836,115.6500015258789,14.579999923706055,14.539999961853027,3512.31005859375,22544.83984375,,,,,,279.95001220703125,285.6205592846599,278.74949798583987,271.8784366870198,281.07609810509774,277.638851387645,281.07609810509774,55.565537335833326,1.9694336168417976,1.879689509618276,0.08974410722352166,0.0,23.627078799164394,277248759.60429037,2.187197326422203,280.2375030517578,-0.4053734136650334,-0.9330447941556517,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,12.829999923706055,115.98999786376953,14.609999656677246,14.279999732971191,3525.489990234375,22553.720703125,,,,,,281.3299865722656,285.3998404070473,279.222998046875,273.04615568670266,281.1325177644684,277.8497733981947,281.1325177644684,57.78266192536034,1.8913353455618562,1.882018676806992,0.009316668754864255,23.32197893224033,7.773992977413406,288118930.0484743,2.17882443215209,281.2649917602539,-0.4837785022999371,-0.9609361765165247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,13.149999618530273,115.13999938964844,14.479999542236328,14.09000015258789,,22746.69921875,,,,,,280.8599853515625,284.60390997949054,279.7209976196289,274.8380852597673,281.07195500604485,278.02178550981574,281.07195500604485,56.76967500005683,1.7711005872600367,1.859835058897601,-0.0887344716375642,15.493998943762358,12.938659292000859,273577487.2262087,2.1660512584269407,280.9949951171875,-0.520766861438111,-0.971894086995802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,12.1899995803833,114.5199966430664,14.430000305175781,14.359999656677246,3469.2099609375,22512.529296875,,,,,,282.3900146484375,284.14293761543763,280.1849990844727,276.2270605535077,281.36485714879876,278.27139860345125,281.36485714879876,59.21372665427419,1.7787697024465388,1.8436219876073885,-0.06485228516084973,100.0,46.2719926253342,329957515.6237601,2.255617804979034,281.6300048828125,-0.5485293341631012,-0.9791029319756642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,11.640000343322754,114.91999816894531,14.5,14.270000457763672,3482.39990234375,22525.1796875,,,,,,283.6000061035156,284.1699729266952,280.59399871826173,277.01802450982825,281.8615569165136,278.5758904605978,281.8615569165136,61.04260027984938,1.8610309235539262,1.847103774796696,0.013927148757230112,100.00000000000001,71.83133298125409,379026824.28329843,2.1895034681836565,283.29750061035156,-0.5909276310781378,-0.988289350431598,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,11.270000457763672,114.33000183105469,14.399999618530273,14.3100004196167,3483.300048828125,22507.3203125,,,,,,284.6400146484375,284.6934230876404,280.9309997558594,277.16857642407837,282.47899196805224,278.9224118427601,282.47899196805224,62.55781694043544,1.9872359132067459,1.875130202478706,0.11210571072803988,100.0,99.99999999999996,403020436.75985587,2.1609659366950917,284.3675079345703,-0.5558381042327633,-0.9808480877228616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,10.930000305175781,114.58999633789062,14.430000305175781,14.359999656677246,3504.3701171875,22662.740234375,,,,,,285.5799865722656,285.4131586235383,281.26499938964844,277.11684015575855,283.16810188009964,279.30284468444614,283.16810188009964,63.890638052337714,2.13845141853119,1.9277944456892029,0.21065697284198714,100.0,99.99999999999996,397970105.0382325,2.104468021015978,285.6024932861328,-0.5000788855393049,-0.9659493985147733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,10.850000381469727,114.91000366210938,14.5,13.899999618530273,3493.60009765625,22644.310546875,,,,,,285.4599914550781,285.7082759039279,281.6949996948242,277.6817234857205,283.6774106745393,279.65468164276797,283.6774106745393,63.58723591245463,2.222983028242993,1.986832162199961,0.23615086604303204,92.61668139392933,97.5388937979764,401008292.16423535,2.0234346781364887,285.44249725341797,-0.4248865491545473,-0.9405461749348147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,11.270000457763672,114.73999786376953,14.520000457763672,13.880000114440918,3494.139892578125,22598.390625,,,,,,285.07000732421875,286.10049670505833,281.9800003051758,277.85950390529325,283.9868765966903,279.96412882456514,283.9868765966903,62.57322503573752,2.2327685122706953,2.0360194322141076,0.19674908005658764,46.18012456811956,79.59893532068291,375541996.0995955,1.9539027577673644,285.25750732421875,-0.4074907231653601,-0.9338759751736179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,13.15999984741211,114.69000244140625,14.40999984741211,14.079999923706055,3426.280029296875,22298.080078125,,,,,,283.1600036621094,286.1568877024596,282.1585006713867,278.16011364031385,283.80312705567235,280.1467502438534,283.80312705567235,57.830719707545164,2.0626255821267137,2.041340662196629,0.021284919930084634,0.0,46.265601987349584,371009253.1993693,2.0079112731165707,283.18499755859375,-0.4480410022746996,-0.9489754920986386,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,14.779999732971191,112.95999908447266,14.100000381469727,14.010000228881836,3409.679931640625,21857.4296875,,,,,,282.1000061035156,286.0810504457118,282.29650115966797,278.5119518736241,283.42465573297085,280.2583648644055,283.42465573297085,55.38465087007493,1.8212588021872875,1.9973242901947608,-0.17606548800747324,0.0,15.393374856039808,323462660.074082,2.03520437135378,282.5325012207031,-0.47976623203331037,-0.9596588679937906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
