,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close_position_price,Buy/Sell Price,Quantity,Actual,PNL,Latent PNL,Duration 
626,2019-06-07,LEG,0,0,0,0,0,37.78,794.0,38.15,0,-719.6,0
627,2019-06-07,NTAP,0,0,0,0,0,61.93,484.0,61.58,0,-809.9,0
628,2019-06-07,UPS,1,0,0,0,0,99.15,303.0,99.15,0,0,0
629,2019-06-07,OXY,0,0,0,0,0,48.57,618.0,48.08,0,1553.24,0
630,2019-06-07,HSIC,0,0,0,0,0,66.57,451.0,69.73,0,1438.69,0
631,2019-06-07,IT,0,0,0,0,0,155.01,194.0,158.27,0,-479.18,0
632,2019-06-07,OMC,0,0,0,0,0,73.95,406.0,79.71,0,-1394.18,0
633,2019-06-10,OXY,0,0,0,1,48.67,48.57,618.0,48.67,-61.8,0,4 days 
634,2019-06-10,HBAN,0,0,0,0,0,13.37,2244.0,13.57,0,771.45,0
635,2019-06-10,GILD,0,0,0,0,0,66.18,453.0,66.13,0,-857.53,0
636,2019-06-10,OMC,0,0,0,0,0,73.95,406.0,78.84,0,-1108.96,0
637,2019-06-10,NTAP,0,0,0,0,0,61.93,484.0,63.13,0,-324.63,0
638,2019-06-10,WAT,0,0,1,0,0,212.57,141.0,212.57,0,0,0
639,2019-06-10,IT,0,0,0,0,0,155.01,194.0,159.47,0,-777.94,0
640,2019-06-10,TPR,0,0,0,0,0,0.0,0.0,30.36,0,0,0
641,2019-06-10,LEG,0,0,0,0,0,37.78,794.0,37.65,0,-1221.46,0
642,2019-06-10,RF,0,0,0,0,0,15.05,1993.0,14.17,0,2668.18,0
643,2019-06-10,HSIC,0,1,0,0,71.25,66.57,451.0,71.25,2110.68,0,6 days 
644,2019-06-10,PSX,0,0,0,0,0,89.89,334.0,86.56,0,1808.15,0
645,2019-06-10,EMR,0,0,1,0,0,65.34,459.0,65.34,0,0,0
646,2019-06-11,RF,0,0,0,0,0,15.05,1993.0,14.42,0,1730.6,0
647,2019-06-11,FFIV,0,0,0,0,0,136.16,220.0,142.14,0,1278.2,0
648,2019-06-11,GILD,0,0,0,0,0,66.18,453.0,66.38,0,-866.34,0
649,2019-06-11,ZION,0,0,0,0,0,45.59,658.0,44.46,0,1205.15,0
650,2019-06-11,OMC,0,0,0,0,0,73.95,406.0,79.42,0,-1354.57,0
651,2019-06-11,PSX,0,0,0,0,0,89.89,334.0,84.34,0,2199.03,0
652,2019-06-11,IT,0,0,0,0,0,155.01,194.0,157.64,0,-407.4,0
653,2019-06-11,EMR,0,0,0,0,0,65.34,459.0,63.19,0,1308.95,0
654,2019-06-11,WAT,0,0,0,0,0,212.57,141.0,205.53,0,659.88,0
655,2019-06-11,OXY,1,0,0,0,0,48.73,616.0,48.73,0,0,0
656,2019-06-11,LEG,0,0,0,0,0,37.78,794.0,37.72,0,-881.74,0
657,2019-06-11,NTAP,0,0,0,0,0,61.93,484.0,62.01,0,-419.78,0
658,2019-06-11,JNPR,0,0,1,0,0,27.37,1096.0,27.37,0,0,0
659,2019-06-12,JNPR,0,0,0,0,0,27.37,1096.0,27.0,0,922.9,0
660,2019-06-12,NTAP,0,0,0,0,0,61.93,484.0,61.95,0,-705.23,0
661,2019-06-12,OMC,0,0,0,0,0,73.95,406.0,79.56,0,-1588.29,0
662,2019-06-12,IT,0,0,0,0,0,155.01,194.0,158.0,0,-440.38,0
663,2019-06-12,HBAN,0,0,0,0,0,13.37,2244.0,13.47,0,814.99,0
664,2019-06-12,ZION,0,0,0,0,0,45.59,658.0,44.33,0,1367.2,0
665,2019-06-12,OXY,0,0,0,0,0,48.73,616.0,49.57,0,-1083.39,0
666,2019-06-12,RF,0,0,0,0,0,15.05,1993.0,14.31,0,2179.86,0
667,2019-06-12,TPR,1,0,0,0,0,29.11,1031.0,29.11,0,0,0
668,2019-06-12,LEG,0,0,0,0,0,37.78,794.0,37.61,0,-789.09,0
669,2019-06-13,JNPR,0,0,0,0,0,27.37,1096.0,26.83,0,966.05,0
670,2019-06-13,NTAP,0,0,0,0,0,61.93,484.0,61.84,0,-400.75,0
671,2019-06-13,PSX,0,0,0,0,0,89.89,334.0,85.22,0,2024.94,0
672,2019-06-13,OMC,0,0,0,0,0,73.95,406.0,80.27,0,-1999.66,0
673,2019-06-13,WRK,0,0,0,0,0,35.75,839.0,37.18,0,-417.19,0
674,2019-06-13,HBAN,0,0,0,0,0,13.37,2244.0,13.31,0,771.45,0
675,2019-06-13,LEG,0,0,0,0,0,37.78,794.0,37.79,0,-523.77,0
676,2019-06-13,IT,0,0,0,0,0,155.01,194.0,158.72,0,-696.46,0
677,2019-06-13,ZION,0,0,0,0,0,45.59,658.0,44.71,0,1004.2,0
678,2019-06-13,EMR,0,0,0,0,0,65.34,459.0,63.04,0,1426.46,0
679,2019-06-13,OXY,0,0,0,0,0,48.73,616.0,49.76,0,-525.94,0
680,2019-06-13,UPS,0,1,0,0,101.85,99.15,303.0,101.85,818.1,0,6 days 
681,2019-06-13,FFIV,0,1,0,0,140.45,136.16,220.0,140.45,943.8,0,16 days 
682,2019-06-13,SNA,0,0,0,0,0,163.77,183.0,164.68,0,138.73,0
683,2019-06-13,RF,0,0,0,0,0,15.05,1993.0,14.51,0,1691.54,0
684,2019-06-14,HBAN,0,0,0,0,0,13.37,2244.0,13.39,0,617.49,0
685,2019-06-14,JNPR,0,0,0,0,0,27.37,1096.0,26.58,0,1257.34,0
686,2019-06-14,FFIV,1,0,0,0,0,136.94,219.0,136.94,0,0,0
687,2019-06-14,OMC,0,0,0,0,0,73.95,406.0,79.34,0,-1672.16,0
688,2019-06-14,LEG,0,0,0,0,0,37.78,794.0,37.38,0,-820.3,0
689,2019-06-14,OXY,0,0,0,0,0,48.73,616.0,49.29,0,-775.01,0
690,2019-06-14,IT,0,0,0,0,0,155.01,194.0,159.05,0,-692.58,0
691,2019-06-14,SNA,0,0,0,0,0,163.77,183.0,164.67,0,333.79,0
692,2019-06-14,TPR,0,0,0,0,0,29.11,1031.0,29.45,0,-432.4,0
693,2019-06-14,ZION,0,0,0,0,0,45.59,658.0,44.88,0,906.97,0
694,2019-06-14,PSX,0,0,0,0,0,89.89,334.0,85.49,0,1909.98,0
695,2019-06-14,NTAP,0,0,0,0,0,61.93,484.0,61.02,0,-962.15,0
696,2019-06-14,RF,0,0,0,0,0,15.05,1993.0,14.59,0,1496.21,0
697,2019-06-17,LEG,0,0,0,0,0,37.78,794.0,37.94,0,-648.62,0
698,2019-06-17,TPR,0,0,0,0,0,29.11,1031.0,29.9,0,-312.24,0
699,2019-06-17,IT,0,0,0,0,0,155.01,194.0,160.01,0,-779.88,0
700,2019-06-17,WRK,0,0,0,0,0,35.75,839.0,35.62,0,1055.92,0
701,2019-06-17,PSX,0,0,0,0,0,89.89,334.0,86.34,0,1804.86,0
702,2019-06-17,EMR,0,0,0,1,63.16,65.34,459.0,63.16,1000.62,0,7 days 
703,2019-06-17,GILD,0,1,0,0,67.65,66.18,453.0,67.65,665.91,0,41 days 
704,2019-06-17,RF,0,0,0,0,0,15.05,1993.0,14.3,0,1984.53,0
705,2019-06-17,MMM,1,0,0,0,0,167.85,179.0,167.85,0,0,0
706,2019-06-17,NTAP,0,0,0,0,0,61.93,484.0,60.7,0,-1361.79,0
707,2019-06-17,ZION,0,0,0,0,0,45.59,658.0,44.0,0,1451.46,0
708,2019-06-17,OXY,0,0,0,0,0,48.73,616.0,50.05,0,-478.49,0
709,2019-06-17,CVX,0,0,0,0,0,114.7,262.0,121.95,0,1122.0,0
710,2019-06-17,FFIV,0,0,0,0,0,136.94,219.0,140.32,0,409.53,0
711,2019-06-17,OMC,0,0,0,0,0,73.95,406.0,80.26,0,-1847.89,0
712,2019-06-18,RF,0,0,0,0,0,15.05,1993.0,14.96,0,949.29,0
713,2019-06-18,GILD,0,0,1,0,0,68.03,441.0,68.03,0,0,0
714,2019-06-18,SNA,0,0,0,0,0,163.77,183.0,166.38,0,6.89,0
715,2019-06-18,OMC,0,0,0,0,0,73.95,406.0,80.57,0,-1983.69,0
716,2019-06-18,LEG,0,0,0,0,0,37.78,794.0,37.95,0,-383.31,0
717,2019-06-18,WRK,0,0,0,1,36.22,35.75,839.0,36.22,-394.33,0,13 days 
718,2019-06-18,NTAP,0,0,0,0,0,61.93,484.0,61.76,0,-738.54,0
719,2019-06-18,IT,0,0,0,0,0,155.01,194.0,159.35,0,-857.48,0
720,2019-06-18,UPS,0,0,0,0,0,0.0,0.0,102.26,0,0,0
721,2019-06-18,OXY,0,0,0,0,0,48.73,616.0,50.23,0,-158.26,0
722,2019-06-18,ZION,0,0,0,0,0,45.59,658.0,45.24,0,803.26,0
723,2019-06-18,EMR,0,0,1,0,0,64.14,468.0,64.14,0,0,0
724,2019-06-18,PSX,0,0,0,0,0,89.89,334.0,86.92,0,1512.53,0
725,2019-06-19,JNPR,0,0,0,0,0,27.37,1096.0,27.24,0,1030.78,0
726,2019-06-19,LEG,0,0,0,0,0,37.78,794.0,38.67,0,-188.22,0
727,2019-06-19,UPS,1,0,0,0,0,102.75,292.0,102.75,0,0,0
728,2019-06-19,WRK,1,0,0,0,0,36.35,825.0,36.35,0,0,0
729,2019-06-19,NTAP,0,0,0,0,0,61.93,484.0,62.82,0,-610.08,0
730,2019-06-19,RF,0,0,0,1,14.63,15.05,1993.0,14.63,837.06,0,75 days 
731,2019-06-19,EMR,0,0,0,1,64.67,64.14,468.0,64.67,-248.04,0,1 days 
732,2019-06-19,OMC,0,0,0,0,0,73.95,406.0,81.4,0,-2295.22,0
733,2019-06-19,PSX,0,0,0,0,0,89.89,334.0,89.07,0,1249.76,0
734,2019-06-19,IT,0,0,0,0,0,155.01,194.0,161.42,0,-1043.72,0
735,2019-06-19,SNA,0,0,0,0,0,163.77,183.0,166.59,0,158.6,0
736,2019-06-19,HSIC,0,0,0,0,0,0.0,0.0,72.43,0,0,0
737,2019-06-19,GILD,0,0,0,0,0,68.03,441.0,68.79,0,454.34,0
738,2019-06-19,ZION,0,0,0,0,0,45.59,658.0,44.6,0,1244.04,0
739,2019-06-19,OXY,0,0,0,0,0,48.73,616.0,51.08,0,-187.91,0
740,2019-06-20,HBAN,0,0,0,0,0,13.37,2244.0,13.22,0,837.44,0
741,2019-06-20,PSX,0,0,0,0,0,89.89,334.0,91.4,0,188.82,0
742,2019-06-20,OXY,0,0,0,0,0,48.73,616.0,51.43,0,405.13,0
743,2019-06-20,GILD,0,0,0,0,0,68.03,441.0,68.53,0,320.16,0
744,2019-06-20,NTAP,0,0,0,0,0,61.93,484.0,62.66,0,-158.11,0
745,2019-06-20,JNPR,0,0,0,0,0,27.37,1096.0,26.85,0,933.69,0
746,2019-06-20,RF,0,0,1,0,0,14.55,2062.0,14.55,0,0,0
747,2019-06-20,IT,0,0,0,0,0,155.01,194.0,160.19,0,-1049.54,0
748,2019-06-20,LEG,0,0,0,0,0,37.78,794.0,38.44,0,-86.78,0
749,2019-06-20,OMC,0,0,0,0,0,73.95,406.0,80.62,0,-2219.33,0
750,2019-06-20,SNA,0,0,0,0,0,163.77,183.0,167.0,0,-370.59,0
751,2019-06-20,ZION,0,0,0,0,0,45.59,658.0,44.34,0,1218.11,0
752,2019-06-20,UPS,0,1,0,0,103.41,102.75,292.0,103.41,192.72,0,1 days 
753,2019-06-20,HSIC,0,0,1,0,0,71.1,422.0,71.1,0,0,0
754,2019-06-21,EMR,0,0,0,0,0,0.0,0.0,65.64,0,0,0
755,2019-06-21,OMC,0,0,0,0,0,73.95,406.0,81.37,0,-2482.93,0
756,2019-06-21,GILD,0,0,0,0,0,68.03,441.0,69.13,0,-30.46,0
757,2019-06-21,UPS,0,0,1,0,0,101.65,295.0,101.65,0,0,0
758,2019-06-21,OXY,0,0,0,0,0,48.73,616.0,50.33,0,-4.07,0
759,2019-06-21,PSX,0,0,0,0,0,89.89,334.0,90.36,0,270.94,0
760,2019-06-21,JNPR,0,0,0,0,0,27.37,1096.0,26.92,0,1073.94,0
761,2019-06-21,LEG,0,1,0,0,38.3,37.78,794.0,38.3,412.88,0,42 days 
762,2019-06-21,ZION,0,0,0,0,0,45.59,658.0,44.49,0,1198.66,0
763,2019-06-21,NTAP,0,0,0,0,0,61.93,484.0,61.55,0,-733.78,0
764,2019-06-21,RF,0,0,0,0,0,14.55,2062.0,14.59,0,436.18,0
765,2019-06-21,IT,0,0,0,0,0,155.01,194.0,161.63,0,-1253.24,0
766,2019-06-24,ZION,0,0,0,0,0,45.59,658.0,44.24,0,1399.61,0
767,2019-06-24,OMC,0,0,0,0,0,73.95,406.0,81.17,0,-2502.9,0
768,2019-06-24,UPS,0,0,0,0,0,101.65,295.0,99.72,0,1042.97,0
769,2019-06-24,LEG,1,0,0,0,0,37.79,794.0,37.79,0,0,0
770,2019-06-24,HBAN,0,0,0,0,0,13.37,2244.0,13.38,0,551.51,0
771,2019-06-24,IT,0,0,0,0,0,155.01,194.0,161.94,0,-1325.02,0
772,2019-06-24,NTAP,0,0,0,0,0,61.93,484.0,61.3,0,-833.69,0
773,2019-06-24,HSIC,0,0,0,0,0,71.1,422.0,69.92,0,497.96,0
774,2019-06-24,WRK,0,1,0,0,35.17,36.35,825.0,35.17,-973.5,0,5 days 
775,2019-06-24,RF,0,0,0,0,0,14.55,2062.0,14.54,0,678.68,0
776,2019-06-24,PSX,0,0,0,0,0,89.89,334.0,89.42,0,540.28,0
777,2019-06-24,GILD,0,0,0,0,0,68.03,441.0,68.75,0,203.28,0
778,2019-06-24,CVX,0,1,0,0,124.84,114.7,262.0,124.84,2656.68,0,24 days 
779,2019-06-24,OXY,0,0,0,0,0,48.73,616.0,49.62,0,-431.05,0
780,2019-06-25,WRK,0,0,1,0,0,35.0,857.0,35.0,0,0,0
781,2019-06-25,RF,0,0,0,0,0,14.55,2062.0,14.46,0,921.19,0
782,2019-06-25,GILD,0,0,0,0,0,68.03,441.0,68.5,0,359.11,0
783,2019-06-25,ZION,0,0,0,0,0,45.59,658.0,44.13,0,1483.87,0
784,2019-06-25,OMC,0,0,0,0,0,73.95,406.0,80.42,0,-2043.6,0
785,2019-06-25,UPS,0,0,0,1,97.61,101.65,295.0,97.61,1191.8,0,4 days 
786,2019-06-25,HBAN,0,0,0,0,0,13.37,2244.0,13.51,0,507.52,0
787,2019-06-25,LEG,0,0,0,0,0,37.79,794.0,37.53,0,-789.22,0
788,2019-06-25,OXY,0,0,0,0,0,48.73,616.0,49.87,0,-733.5,0
789,2019-06-25,SNA,0,0,0,0,0,163.77,183.0,163.76,0,353.65,0
790,2019-06-25,NTAP,0,0,0,0,0,61.93,484.0,61.33,0,-971.66,0
791,2019-06-25,PSX,0,0,0,0,0,89.89,334.0,91.0,0,517.29,0
792,2019-06-25,IT,0,0,0,0,0,155.01,194.0,161.38,0,-1160.12,0
793,2019-06-26,UPS,1,0,0,0,0,100.34,299.0,100.34,0,0,0
794,2019-06-26,EMR,0,0,1,0,0,66.11,454.0,66.11,0,0,0
795,2019-06-26,OXY,0,0,0,0,0,48.73,616.0,50.36,0,-116.74,0
796,2019-06-26,IT,0,0,0,0,0,155.01,194.0,158.93,0,-607.22,0
797,2019-06-26,LEG,0,0,0,0,0,37.79,794.0,37.55,0,-906.27,0
798,2019-06-26,RF,0,0,0,0,0,14.55,2062.0,14.5,0,840.36,0
799,2019-06-26,NTAP,0,0,0,0,0,61.93,484.0,60.98,0,-1128.66,0
800,2019-06-26,ZION,0,0,0,0,0,45.59,658.0,44.45,0,1231.07,0
801,2019-06-26,PSX,0,0,0,0,0,89.89,334.0,92.66,0,-445.12,0
802,2019-06-26,SNA,0,0,0,0,0,163.77,183.0,163.99,0,434.93,0
803,2019-06-26,WRK,0,0,0,0,0,35.0,857.0,35.13,0,954.11,0
804,2019-06-26,OMC,0,0,0,0,0,73.95,406.0,80.98,0,-2323.17,0
805,2019-06-27,UPS,0,0,0,0,0,100.34,299.0,102.24,0,-82.94,0
806,2019-06-27,OXY,0,0,0,0,0,48.73,616.0,49.85,0,-514.08,0
807,2019-06-27,RF,0,0,0,0,0,14.55,2062.0,14.85,0,537.22,0
808,2019-06-27,ZION,0,0,0,0,0,45.59,658.0,45.53,0,829.19,0
809,2019-06-27,IT,0,0,0,0,0,155.01,194.0,159.44,0,-768.24,0
810,2019-06-27,OMC,0,0,0,0,0,73.95,406.0,81.19,0,-2327.17,0
811,2019-06-27,NTAP,0,0,0,0,0,61.93,484.0,61.38,0,-952.63,0
812,2019-06-27,WRK,0,0,0,0,0,35.0,857.0,35.77,0,109.8,0
813,2019-06-27,SNA,0,0,0,0,0,163.77,183.0,164.04,0,443.96,0
814,2019-06-27,HBAN,0,0,0,0,0,13.37,2244.0,13.82,0,-20.35,0
815,2019-06-27,LEG,0,0,0,0,0,37.79,794.0,38.02,0,-391.25,0
816,2019-06-27,PSX,0,0,0,0,0,89.89,334.0,92.13,0,-113.36,0
817,2019-06-28,OXY,0,0,0,0,0,48.73,616.0,51.0,0,-199.77,0
818,2019-06-28,LEG,0,0,0,0,0,37.79,794.0,38.87,0,-63.5,0
819,2019-06-28,SNA,0,0,0,0,0,163.77,183.0,165.64,0,53.84,0
820,2019-06-28,ZION,0,0,0,0,0,45.59,658.0,46.33,0,193.96,0
821,2019-06-28,HBAN,0,0,0,0,0,13.37,2244.0,14.0,0,-394.26,0
822,2019-06-28,PSX,0,0,0,0,0,89.89,334.0,94.86,0,-701.32,0
823,2019-06-28,RF,0,0,0,0,0,14.55,2062.0,15.03,0,-190.31,0
824,2019-06-28,IT,0,0,0,0,0,155.01,194.0,162.79,0,-1150.42,0
825,2019-06-28,EMR,0,0,0,0,0,66.11,454.0,67.9,0,186.89,0
826,2019-06-28,OMC,0,0,0,0,0,73.95,406.0,82.74,0,-2706.59,0
827,2019-06-28,NTAP,0,0,0,0,0,61.93,484.0,62.84,0,-619.6,0
828,2019-06-28,WAT,0,0,0,1,218.61,212.57,141.0,218.61,-851.64,0,18 days 
829,2019-06-28,GILD,0,0,0,0,0,68.03,441.0,68.0,0,757.34,0
830,2019-07-01,WAT,0,0,0,0,0,0.0,0.0,219.59,0,0,0
831,2019-07-01,CVX,0,0,1,0,0,124.55,241.0,124.55,0,0,0
832,2019-07-01,UPS,0,1,0,0,103.13,100.34,299.0,103.13,834.21,0,5 days 
833,2019-07-01,OXY,0,0,0,0,0,48.73,616.0,49.77,0,-496.29,0
834,2019-07-01,EMR,0,0,0,0,0,66.11,454.0,66.46,0,191.36,0
835,2019-07-01,IT,0,0,0,0,0,155.01,194.0,163.22,0,-1676.16,0
836,2019-07-01,LEG,0,1,0,0,38.6,37.79,794.0,38.6,643.14,0,7 days 
837,2019-07-01,OMC,0,0,0,0,0,73.95,406.0,83.35,0,-3345.62,0
838,2019-07-01,RF,0,0,0,0,0,14.55,2062.0,15.06,0,-453.03,0
839,2019-07-01,HSIC,0,0,0,0,0,71.1,422.0,69.71,0,675.2,0
840,2019-07-01,SNA,0,0,0,0,0,163.77,183.0,165.46,0,106.22,0
841,2019-07-01,NTAP,0,0,0,0,0,61.93,484.0,62.84,0,-77.23,0
842,2019-07-01,HBAN,0,0,0,0,0,13.37,2244.0,13.8,0,-394.26,0
843,2019-07-01,ZION,0,0,0,0,0,45.59,658.0,46.05,0,-32.92,0
844,2019-07-01,GILD,0,0,0,0,0,68.03,441.0,68.64,0,640.47,0
845,2019-07-01,JNPR,0,0,0,0,0,27.37,1096.0,26.98,0,944.47,0
846,2019-07-01,PSX,0,0,0,1,93.72,89.89,334.0,93.72,-1279.22,0,60 days 
847,2019-07-02,OXY,0,0,0,0,0,48.73,616.0,48.87,0,-1089.32,0
848,2019-07-02,IT,0,0,0,0,0,155.01,194.0,165.75,0,-1951.64,0
849,2019-07-02,UPS,1,0,0,0,0,102.22,293.0,102.22,0,0,0
850,2019-07-02,RF,0,0,0,0,0,14.55,2062.0,14.94,0,-28.63,0
851,2019-07-02,GILD,0,0,0,0,0,68.03,441.0,69.07,0,203.28,0
852,2019-07-02,WAT,1,0,0,0,0,217.57,138.0,217.57,0,0,0
853,2019-07-02,ZION,0,0,0,0,0,45.59,658.0,45.0,0,926.42,0
854,2019-07-02,NTAP,0,0,0,0,0,61.93,484.0,61.73,0,-510.17,0
855,2019-07-02,JNPR,0,0,0,0,0,27.37,1096.0,27.08,0,922.9,0
856,2019-07-02,OMC,0,0,0,0,0,73.95,406.0,83.89,0,-3421.5,0
857,2019-07-02,LEG,0,0,1,0,0,38.84,772.0,38.84,0,0,0
858,2019-07-02,PSX,1,0,0,0,0,96.0,312.0,96.0,0,0,0
859,2019-07-02,HBAN,0,0,0,0,0,13.37,2244.0,13.69,0,45.63,0
860,2019-07-03,JNPR,0,0,0,0,0,27.37,1096.0,26.93,0,793.44,0
861,2019-07-03,LEG,0,0,0,0,0,38.84,772.0,38.99,0,189.5,0
862,2019-07-03,MMM,0,1,0,0,173.0,167.85,179.0,173.0,921.85,0,16 days 
863,2019-07-03,IT,0,0,0,0,0,155.01,194.0,167.09,0,-2489.02,0
864,2019-07-03,WRK,0,0,0,0,0,35.0,857.0,37.57,0,-1871.4,0
865,2019-07-03,HBAN,0,0,0,0,0,13.37,2244.0,13.95,0,-416.25,0
866,2019-07-03,OXY,0,0,0,0,0,48.73,616.0,49.13,0,-858.04,0
867,2019-07-03,ZION,0,0,0,0,0,45.59,658.0,45.76,0,589.36,0
868,2019-07-03,SNA,0,0,0,0,0,163.77,183.0,162.06,0,564.97,0
869,2019-07-03,GILD,0,0,0,0,0,68.03,441.0,68.56,0,134.02,0
870,2019-07-03,OMC,0,0,0,0,0,73.95,406.0,84.37,0,-3832.88,0
871,2019-07-03,RF,0,0,0,0,0,14.55,2062.0,15.21,0,-453.03,0
872,2019-07-03,UPS,0,1,0,0,102.79,102.22,293.0,102.79,167.01,0,1 days 
873,2019-07-05,IT,0,0,0,0,0,155.01,194.0,168.6,0,-2708.24,0
874,2019-07-05,OXY,0,0,0,0,0,48.73,616.0,49.25,0,-792.81,0
875,2019-07-05,JNPR,0,0,0,0,0,27.37,1096.0,26.17,0,480.58,0
876,2019-07-05,OMC,0,0,0,0,0,73.95,406.0,84.65,0,-3824.89,0
877,2019-07-05,MMM,0,0,1,0,0,169.92,177.0,169.92,0,0,0
878,2019-07-05,WRK,0,0,0,0,0,35.0,857.0,37.75,0,-1829.6,0
879,2019-07-05,GILD,0,0,0,0,0,68.03,441.0,68.27,0,337.47,0
880,2019-07-05,FFIV,0,1,0,0,139.83,136.94,219.0,139.83,632.91,0,21 days 
881,2019-07-05,RF,0,0,0,0,0,14.55,2062.0,15.07,0,-735.95,0
882,2019-07-05,HBAN,0,0,0,0,0,13.37,2244.0,13.8,0,-614.21,0
883,2019-07-05,LEG,0,0,0,0,0,38.84,772.0,38.81,0,470.22,0
884,2019-07-05,ZION,0,0,0,0,0,45.59,658.0,45.8,0,44.87,0
885,2019-07-08,LEG,0,0,0,1,38.12,38.84,772.0,38.12,555.84,0,6 days 
886,2019-07-08,TPR,0,1,0,0,30.05,29.11,1031.0,30.05,969.14,0,26 days 
887,2019-07-08,IT,0,0,0,0,0,155.01,194.0,166.28,0,-2353.22,0
888,2019-07-08,WRK,0,0,0,0,0,35.0,857.0,37.5,0,-1587.17,0
889,2019-07-08,HBAN,0,0,0,0,0,13.37,2244.0,13.64,0,-196.31,0
890,2019-07-08,OXY,0,0,0,0,0,48.73,616.0,49.27,0,-780.94,0
891,2019-07-08,SNA,0,0,0,0,0,163.77,183.0,158.65,0,1090.54,0
892,2019-07-08,RF,0,0,0,0,0,14.55,2062.0,15.02,0,-574.28,0
893,2019-07-08,EMR,0,0,0,0,0,66.11,454.0,64.33,0,1022.87,0
894,2019-07-08,ZION,0,0,0,0,0,45.59,658.0,45.06,0,621.77,0
895,2019-07-08,MMM,0,0,0,0,0,169.92,177.0,166.82,0,655.46,0
896,2019-07-08,NTAP,0,0,0,0,0,61.93,484.0,59.88,0,-1004.04,0
897,2019-07-08,JNPR,0,0,0,0,0,27.37,1096.0,26.24,0,1516.26,0
898,2019-07-08,OMC,0,0,0,0,0,73.95,406.0,84.2,0,-3621.2,0
899,2019-07-09,IT,0,0,0,0,0,155.01,194.0,168.31,0,-2438.58,0
900,2019-07-09,CVX,0,0,0,1,124.11,124.55,241.0,124.11,106.04,0,8 days 
901,2019-07-09,OXY,0,0,0,0,0,48.73,616.0,50.08,0,-597.1,0
902,2019-07-09,LEG,1,0,0,0,0,38.2,785.0,38.2,0,0,0
903,2019-07-09,RF,0,0,0,0,0,14.55,2062.0,15.31,0,-938.05,0
904,2019-07-09,SNA,0,0,0,0,0,163.77,183.0,158.2,0,1578.18,0
905,2019-07-09,HBAN,0,0,0,0,0,13.37,2244.0,13.86,0,-460.24,0
906,2019-07-09,WRK,0,0,0,0,0,35.0,857.0,37.81,0,-1286.23,0
907,2019-07-09,ZION,0,0,0,0,0,45.59,658.0,45.84,0,226.36,0
908,2019-07-09,EMR,0,0,0,0,0,66.11,454.0,64.71,0,1291.1,0
909,2019-07-09,OMC,0,0,0,0,0,73.95,406.0,84.25,0,-3625.19,0
910,2019-07-09,NTAP,0,0,0,0,0,61.93,484.0,60.77,0,-1133.49,0
911,2019-07-10,IT,0,0,0,0,0,155.01,194.0,168.88,0,-2589.9,0
912,2019-07-10,OXY,0,0,0,0,0,48.73,616.0,50.42,0,-223.49,0
913,2019-07-10,WRK,0,0,0,0,0,35.0,857.0,37.35,0,-1269.52,0
914,2019-07-10,HBAN,0,0,0,0,0,13.37,2244.0,13.75,0,-174.31,0
915,2019-07-10,OMC,0,0,0,0,0,73.95,406.0,84.04,0,-3433.49,0
916,2019-07-10,JNPR,0,0,0,0,0,27.37,1096.0,26.35,0,1634.93,0
917,2019-07-10,LEG,0,0,0,0,0,38.2,785.0,37.91,0,-770.38,0
918,2019-07-10,SNA,0,0,0,0,0,163.77,183.0,156.04,0,1673.91,0
919,2019-07-10,ZION,0,0,0,0,0,45.59,658.0,45.33,0,647.7,0
920,2019-07-10,TPR,0,0,0,0,0,0.0,0.0,29.0,0,0,0
921,2019-07-10,EMR,0,0,0,1,63.8,66.11,454.0,63.8,1048.74,0,14 days 
922,2019-07-10,RF,0,0,0,0,0,14.55,2062.0,15.04,0,-432.82,0
923,2019-07-10,UPS,1,0,0,0,0,101.64,295.0,101.64,0,0,0
924,2019-07-10,NTAP,0,0,0,0,0,61.93,484.0,60.39,0,-1071.16,0
925,2019-07-11,OXY,0,0,0,0,0,48.73,616.0,50.57,0,-104.88,0
926,2019-07-11,ZION,0,0,0,0,0,45.59,658.0,46.13,0,284.7,0
927,2019-07-11,EMR,1,0,0,0,0,64.6,464.0,64.6,0,0,0
928,2019-07-11,SNA,0,0,0,0,0,163.77,183.0,157.17,0,1704.61,0
929,2019-07-11,WRK,0,0,0,1,36.24,35.0,857.0,36.24,-1062.68,0,16 days 
930,2019-07-11,RF,0,0,0,0,0,14.55,2062.0,15.24,0,-776.37,0
931,2019-07-11,HBAN,0,0,0,0,0,13.37,2244.0,13.92,0,-482.24,0
932,2019-07-11,CPRI,0,0,0,1,35.36,34.89,860.0,35.36,-404.2,0,36 days 
933,2019-07-11,FFIV,1,0,0,0,0,143.18,210.0,143.18,0,0,0
934,2019-07-11,OMC,0,0,0,0,0,73.95,406.0,83.87,0,-3385.56,0
935,2019-07-11,NTAP,0,0,0,0,0,61.93,484.0,60.89,0,-932.11,0
936,2019-07-11,IT,0,0,0,0,0,155.01,194.0,170.14,0,-2811.06,0
937,2019-07-11,LEG,0,0,0,0,0,38.2,785.0,38.05,0,-793.52,0
938,2019-07-12,ZION,0,0,0,0,0,45.59,658.0,46.28,0,-65.33,0
939,2019-07-12,UPS,0,1,0,0,105.72,101.64,295.0,105.72,1203.6,0,2 days 
