,Date,Varop_Spy,Varhl_spy,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,delta_tsf,Forcast Oscillator,Peak,Valley,target_up,target_down,target_value
96,20141022,14.180000000000064,22.480000000000018,48.115890714361306,26.884109285638694,23.115890714361306,52.64500407747278,12.277749999999742,-5.012749999998505,-9.146000000001095,-10.672999999999547,-35.193666666666104,-6.582047619048581,-5.2415357142856465,-3.2320833333328665,0.5127333333332444,1880.2487912087886,2.8665995958989647,0,0,0,0,1927.11
97,20141023,-19.799999999999955,30.930000000000064,53.18042506936048,21.81957493063952,28.18042506936048,63.68437380288992,20.379749999999603,2.236250000001519,-8.1950000000013,-9.672999999999547,-33.3293333333329,-6.798380952382104,-5.347035714285312,-3.6714722222220644,-0.36237777777751035,1899.8534065934064,3.6175151367738363,0,0,0,0,1950.82
98,20141024,-12.990000000000009,19.0,55.87249356872906,19.127506431270938,30.872493568729062,73.05155365463247,25.083749999999554,7.2512500000013915,-1.9908333333344217,-9.810833333333221,-32.85199999999941,-6.264761904762736,-5.77532142857126,-3.857916666666597,-1.1679333333333943,1923.4109890109876,3.294678425240691,0,0,0,0,1964.58
99,20141027,1.3399999999999181,13.27000000000021,55.14048280074494,19.85951719925506,30.14048280074494,76.24468434818323,24.21524999999974,10.95475000000124,3.9131666666655747,-6.813166666666348,-32.3146666666662,-5.8744761904774805,-5.872107142856748,-4.306527777777774,-1.8942222222219698,1940.9081318681326,1.9483292460358237,0,0,0,0,1961.63
100,20141028,-20.909999999999854,20.909999999999854,59.659184261017415,15.340815738982585,34.659184261017415,75.54370691407121,17.682999999999993,15.50600000000145,8.07149999999865,-3.5664999999999054,-28.5203333333327,-6.241952380953535,-5.538214285714275,-4.451277777777705,-2.446422222221827,1970.1631868131878,2.2237156813111683,0,0,0,0,1985.05
101,20141029,0.9900000000000091,22.360000000000127,58.90882388406491,16.09117611593509,33.90882388406491,63.577877198999886,16.77850000000035,15.467500000001564,11.089166666665278,4.502833333333228,-26.98399999999947,-6.5017142857154795,-5.4602857142856465,-4.517999999999802,-2.854199999999537,1990.947252747253,0.6122591528432683,0,0,0,0,1982.3
102,20141030,-15.160000000000082,24.65000000000009,61.26503753957733,13.734962460422672,36.26503753957733,55.41639317110071,14.214500000000271,13.608500000001186,14.53233333333219,9.819333333333134,-21.997666666665964,-6.978714285715341,-5.465285714285756,-4.47144444444416,-3.1385555555552855,2009.5945054945043,0.1856339334092212,0,0,0,0,1994.65
103,20141031,-16.84999999999991,16.99000000000001,65.32244103344162,9.67755896655838,40.32244103344162,53.43171592476256,15.312250000000404,10.07575000000088,14.697999999999183,15.321333333333087,-14.791333333332886,-7.652571428572628,-4.794928571428272,-4.686499999999796,-3.1785999999999603,2026.4901098901103,0.41899331064619844,0,0,0,0,2018.05
104,20141103,0.40000000000009095,10.779999999999973,65.24695174115476,9.75304825884524,40.24695174115476,57.002422560565265,15.210750000000644,10.033250000000407,13.157166666665944,18.70416666666665,-6.037333333332754,-7.830857142858349,-4.239392857142775,-4.600638888888625,-3.445911111110945,2039.113076923077,-0.4301747880182136,0,0,0,0,2017.81
105,20141104,3.7100000000000364,14.970000000000027,63.37057455910394,11.629425440896057,38.37057455910394,47.52216044467491,12.960750000000417,10.61125000000061,9.794166666665888,20.18916666666678,1.945000000000391,-7.2280476190489935,-4.456035714285463,-4.227361111111122,-3.5112888888886573,2042.8113186813187,-1.342531530394963,0,0,0,0,2012.1
106,20141105,-8.279999999999973,9.349999999999909,65.51588894169075,9.484111058309253,40.51588894169075,44.50770420198478,13.84100000000035,8.339000000000624,9.476833333332252,19.41383333333374,11.84133333333375,-7.014285714287325,-4.524464285713975,-4.038138888888852,-3.4745111111108145,2044.9019780219774,-0.9508600483955938,0,0,0,0,2023.57
107,20141106,-7.880000000000109,15.75,66.90623109993284,8.093768900067161,41.90623109993284,43.61154485272641,12.455500000000484,8.9975000000004,10.021666666665624,15.678000000000338,20.89733333333379,-5.407428571430273,-4.8013214285713275,-3.939916666666477,-3.35053333333326,2048.0938461538444,-0.6740798845012244,0,0,0,0,2031.21
108,20141107,0.4399999999998272,9.190000000000055,67.03923049705448,7.960769502945524,42.039230497054476,35.68498345859848,9.370750000000271,8.122250000000577,8.02149999999915,14.7348333333332,28.93900000000076,-4.386619047621025,-5.345964285714217,-3.3184166666662804,-3.516133333333073,2049.75945054945,-0.7959883338834379,0,0,0,0,2031.92
109,20141110,-6.25,8.529999999999973,68.26567608541312,6.734323914586881,43.26567608541312,34.30565587027695,6.465750000000298,7.454250000000911,8.3978333333323,13.071499999999787,35.873666666667305,-3.6275714285732192,-5.442928571428183,-2.7811666666666497,-3.3979333333329578,2055.572637362636,-0.5641797685010683,0,0,0,0,2038.26
110,20141111,-1.4800000000000182,6.0,68.54795832569721,6.452041674302791,43.54795832569721,26.93489727758697,6.353000000000293,7.6200000000008,7.602499999999054,12.769833333333281,40.18733333333398,-3.0072380952396998,-4.8344285714283615,-2.90233333333299,-3.0072666666667374,2056.102967032966,-0.7791730743369621,0,0,0,0,2039.68
111,20141112,-0.5,8.379999999999882,67.89300296675262,7.1069970332473815,42.89300296675262,19.408469577730784,6.764000000000124,4.550000000000864,6.8124999999990905,11.745499999999765,44.52700000000095,-1.0790000000015425,-4.6099999999999,-2.931111111110795,-2.8120888888888658,2056.6824175824177,-0.8758968248726019,0,0,0,0,2038.25
112,20141113,-0.11999999999989086,15.740000000000009,68.14058966644838,6.859410333551622,43.14058966644838,19.230055179833016,5.69800000000032,2.772000000000844,6.757166666665626,10.368166666666639,47.3223333333342,-0.06909523809667917,-3.2138214285712365,-3.1625277777777683,-2.71502222222216,2057.107472527473,-0.8508881633878641,0,0,0,0,2039.33
113,20141114,-0.07999999999992724,7.019999999999982,68.26017808326965,6.7398219167303495,43.26017808326965,17.834178865168496,3.8130000000003292,4.060000000000855,4.140833333332239,10.145500000000084,49.94100000000071,0.7005238095223376,-2.321607142857374,-3.6332499999998618,-2.1509999999996126,2054.6895604395595,-0.847499903298969,0,0,0,0,2039.82
114,20141117,-3.0299999999999727,8.6099999999999,68.64814481817417,6.351855181825826,43.648144818174174,10.989815262229286,2.206250000000182,3.9277500000009695,2.6026666666655274,8.72199999999998,52.70366666666746,1.4356666666651563,-1.682500000000573,-3.728388888888503,-1.6757111111110135,2054.2403296703296,-0.654946820663079,0,0,0,0,2041.32
115,20141118,-10.320000000000164,14.599999999999909,71.28871292032802,3.711287079671976,46.288712920328024,11.202143092732513,2.0564999999999145,2.5315000000009604,3.7601666666655547,7.084500000000162,53.26366666666718,3.0539523809507045,-1.1365357142858556,-3.176416666666455,-1.7691333333332295,2054.4468131868125,-0.11893604007844073,0,0,0,0,2051.8
116,20141119,2.4400000000000546,11.769999999999982,69.43772439988484,5.562275600115157,44.43772439988484,11.151081439745894,2.050499999999829,2.116500000000542,3.699333333332561,5.232333333333145,55.03066666666746,2.784666666665089,0.5332499999997253,-2.9636944444441724,-1.7819555555552142,2053.6535164835173,-0.2795312774226203,0,0,0,0,2048.72
117,20141120,-6.880000000000109,13.350000000000136,70.51642784295026,4.4835721570497356,45.516427842950264,11.288602358274375,2.9232500000000528,1.7737500000005184,2.4658333333325118,4.746499999999969,54.75266666666721,3.890857142855566,1.4093928571428478,-1.714472222221957,-1.9681777777777825,2056.343406593407,-0.04401493038690785,0,0,0,0,2052.75
118,20141121,-6.039999999999964,14.710000000000036,73.230632484557,1.769367515442994,48.230632484557006,16.292975991669664,4.681749999999965,1.5932500000005803,2.2963333333323135,5.044000000000096,52.53700000000049,6.405095238093509,2.124571428571926,-0.8782222222223481,-2.347377777777865,2060.9185714285713,0.34681819271107084,0,0,0,0,2063.5
119,20141124,-4.339999999999691,5.099999999999909,74.61425041098252,0.3857495890174789,49.61425041098252,21.07589671222513,6.404749999999694,2.373250000000553,2.227999999999156,4.787333333333663,49.488000000000056,9.905809523808102,2.822607142857578,-0.2573055555560586,-2.383644444444144,2064.6720879120876,0.41033089486513136,0,0,0,0,2069.41
120,20141125,3.119999999999891,9.460000000000036,72.97838902257676,2.0216109774232365,47.97838902257676,22.030069237714542,5.98824999999988,3.1007500000009713,2.0371666666655983,4.051166666666859,46.83900000000017,12.447380952379717,4.223535714285617,0.2387499999999818,-1.8721999999997934,2067.8729670329662,0.11407246570744542,0,0,0,0,2067.03
121,20141126,-5.4699999999998,6.670000000000073,74.44858553425473,0.5514144657452675,49.44858553425473,23.07822446456248,6.6840000000001965,3.7690000000006876,2.6143333333325245,3.6480000000001382,43.11166666666645,16.488999999998896,4.026500000000169,1.7492777777777064,-1.641177777777557,2072.64153846154,0.23914324701175124,0,0,0,0,2072.83
122,20141128,7.220000000000255,10.700000000000273,70.68535438031395,4.314645619686047,45.68535438031395,20.710678106965588,6.3659999999999854,4.226000000001022,3.1139999999991232,3.5479999999997744,38.70833333333371,19.33423809523697,4.973178571428434,2.5269166666666933,-0.5080666666665365,2074.657142857142,-0.2457746552235619,0,0,0,0,2067.56
123,20141201,12.340000000000146,16.210000000000036,61.688016759828976,13.311983240171024,36.688016759828976,17.08214344550015,4.149000000000342,3.0690000000008695,3.2101666666658275,3.379166666666606,34.58700000000022,20.681380952380096,7.043535714285099,3.096750000000384,0.1997999999998683,2072.57824175824,-1.0332487366147478,0,0,0,0,2053.44
124,20141202,-12.7800000000002,15.0,66.01358009166572,8.986419908334284,41.013580091665716,16.123998523656155,1.348250000000462,2.7747500000009495,3.46483333333299,3.7614999999996144,31.055000000000064,20.61909523809436,9.980571428571011,3.6677777777781557,0.7268222222219265,2073.994285714287,-0.2917055845849266,0,0,0,0,2066.55
125,20141203,-6.880000000000109,9.63000000000011,68.3008491660315,6.699150833968503,43.3008491660315,14.394273552600225,0.11075000000028012,3.2192500000005566,2.8419999999996435,4.327333333333172,28.930000000000064,19.436095238094367,12.117821428571233,4.880972222221999,1.1631777777777188,2076.495934065934,0.016184227471667402,0,0,0,0,2074.33
126,20141204,1.7199999999998,15.0,66.80110353639638,8.198896463603617,41.80110353639638,11.793723377756123,-1.1237499999992906,1.9517500000006294,2.6119999999996253,4.63266666666641,26.347666666666555,18.27938095238028,15.525785714285348,4.662055555555526,2.4854444444442834,2077.30945054945,-0.2208547659144069,0,0,0,0,2071.92
127,20141205,-2.5899999999996908,8.659999999999854,67.88813900044396,7.111860999556043,42.88813900044396,12.395189429203128,-0.30674999999882857,0.434750000000804,2.909833333332699,4.194166666666661,24.598666666666077,16.356476190475632,17.921357142857005,5.469944444444309,3.1689555555556126,2078.1204395604377,-0.09345083283704388,0,0,0,1,2075.37
128,20141208,14.5300000000002,21.51000000000022,58.83234048607746,16.167659513922537,33.83234048607746,13.443901917171388,1.9072500000011132,-0.08624999999938154,1.6249999999995453,3.793999999999869,22.77366666666626,14.588904761903905,19.025428571428847,7.270888888888294,3.6733111111113885,2073.7203296703283,-0.8644543568898745,0,0,0,0,2060.31
129,20141209,-3.269999999999982,26.429999999999836,58.55863745806984,16.44136254193016,33.55863745806984,14.33868427246989,2.1875000000009095,-0.7534999999993488,0.07683333333307019,3.1498333333329356,20.733999999999696,13.410190476189427,18.850142857143283,9.786777777777388,4.144022222222475,2070.3968131868114,-0.6748322508922197,1,0,0,0,2059.82
130,20141210,32.72000000000003,34.600000000000136,43.55845274736146,31.441547252638543,18.558452747361457,28.650397105745924,-2.2729999999996835,-1.8419999999991887,-0.8988333333336413,1.7471666666665442,17.653666666666368,12.355285714284491,17.563714285714696,11.474666666666508,5.090133333333142,2056.6445054945066,-2.1842919633791995,0,0,0,0,2026.14
131,20141211,-7.4099999999998545,27.610000000000127,47.50951896802659,27.49048103197341,22.50951896802659,32.61576048618963,-7.327249999999367,-0.35574999999971624,-1.8088333333334958,-0.20016666666651872,14.993333333333112,11.030952380951021,16.33471428571488,14.319222222221924,4.783177777777837,2046.9708791208777,-1.0472260269590998,1,0,0,0,2035.33
132,20141212,28.029999999999973,29.920000000000073,37.388274180813305,37.611725819186695,12.388274180813305,48.052623108991156,-13.907749999999623,-1.860249999998814,-2.9401666666676647,-2.2304999999996653,11.375999999999976,9.815238095236737,14.31717857142894,16.161361111110864,5.307088888888757,2030.3330769230797,-2.2294466506958295,0,0,0,0,2002.33
133,20141215,15.399999999999864,36.430000000000064,34.35496120910426,40.64503879089574,9.35496120910426,60.686298248077264,-17.4562499999995,-6.066749999999274,-2.3878333333339015,-4.239166666666279,7.398666666666713,8.152190476188935,12.461142857142931,16.877555555555773,6.7280444444440946,2013.1224175824173,-2.045761117548469,0,0,0,0,1989.63
134,20141216,13.970000000000027,44.330000000000155,30.778600727764932,44.22139927223507,5.778600727764932,70.80239069686559,-22.474749999999403,-9.08324999999968,-3.8671666666666624,-5.696166666666613,2.456333333333305,6.332428571427272,11.060321428571115,16.418027777778207,8.747422222221985,1993.297692307693,-2.0470217860649274,0,1,1,0,1972.74
135,20141217,-39.12000000000012,42.98000000000002,45.34420810803999,29.655791891960007,20.344208108039993,65.78397155520861,-17.31474999999955,-10.749249999999392,-6.632000000000289,-5.4659999999998945,-1.1793333333332612,5.5633333333319115,10.065499999999702,15.204055555556124,10.19584444444422,1989.0726373626387,0.9733421941739007,0,0,0,0,2012.89
136,20141218,-42.25,42.25,57.05966930104487,17.94033069895513,32.05966930104487,61.53678101167975,-12.249749999999722,-9.565249999999423,-7.257666666667092,-5.135999999999967,-3.2079999999998563,4.563523809522849,8.967642857142437,14.140611111111639,12.765488888888513,1999.7084615384613,3.500694373619698,0,0,0,0,2061.23
137,20141219,-9.610000000000127,16.81999999999971,58.90812113331674,16.09187886668326,33.90812113331674,64.48433194708991,0.06050000000027467,-7.73949999999968,-7.423000000000002,-5.648666666666713,-4.316666666666606,3.706761904760924,8.143321428571426,12.516583333333529,14.536466666666456,2010.7617582417595,3.4260516485904815,0,0,0,0,2070.65
138,20141222,-9.259999999999764,9.449999999999818,60.44403043691201,14.555969563087992,35.44403043691201,69.75262766849619,11.292500000000018,-3.0124999999993634,-6.151666666667097,-6.770333333333156,-4.19733333333329,3.5324761904755633,7.022607142856941,11.10380555555571,15.350044444444393,2025.8070329670334,3.26085818691199,0,0,0,0,2078.54
139,20141223,-0.6900000000000546,6.960000000000036,61.16325856007768,13.83674143992232,36.16325856007768,77.63362279096759,27.323499999999967,0.6075000000003001,-4.483333333333576,-7.2449999999996635,-4.61966666666649,3.1572857142848534,5.847964285714397,10.158194444444234,15.160555555555902,2042.8620879120879,2.7069339695109766,0,0,0,0,2082.17
140,20141224,1.3699999999998909,5.699999999999818,61.067727973298204,13.932272026701796,36.067727973298204,83.30861221467671,31.177750000000742,4.97725000000014,-0.7068333333336341,-5.9508333333328665,-5.522999999999911,2.570238095237528,5.420928571428476,9.454499999999598,14.201400000000376,2059.1520879120876,1.8741671992579896,0,0,0,0,2081.88
141,20141226,-4.4699999999998,8.399999999999636,62.56379004225233,12.436209957747671,37.56379004225233,84.05692609588777,24.293250000000626,12.025749999999789,2.224666666666735,-4.661666666666179,-6.083666666666431,2.391380952380132,4.62203571428563,8.5238055555551,13.268244444444917,2077.6889010989044,1.4179594731785872,0,0,0,0,2088.77
142,20141229,-2.9400000000000546,7.800000000000182,62.96419515684599,12.035804843154011,37.96419515684599,76.08408493404522,13.548500000000786,17.930499999999938,5.679499999999962,-0.3058333333326573,-6.778333333333194,2.403380952380303,3.920035714285177,7.8162499999998545,11.817600000000311,2093.650329670329,0.6161524799980775,0,0,0,1,2090.57
143,20141230,8.139999999999873,8.959999999999582,59.0991710636404,15.900828936359602,34.0991710636404,44.9756596999182,5.478000000000975,17.291000000000167,10.999833333332845,2.109833333334336,-6.7933333333330665,2.370666666665329,3.7462499999996908,6.801083333333281,10.518466666666654,2105.6080219780215,-0.639331346664221,0,0,0,0,2080.35
144,20141231,23.210000000000036,27.639999999999873,51.8984786426986,23.1015213573014,26.8984786426986,21.118082825697456,1.1152500000007421,8.383750000000418,14.901666666666188,6.885333333334074,-7.440666666666402,2.366952380951261,3.3087142857139042,5.666777777777952,9.582222222222072,2104.8385714285723,-2.2685910912633642,0,0,0,0,2058.9
145,20150102,0.7000000000002728,26.320000000000164,51.67719605621088,23.32280394378912,26.67719605621088,22.18315276688145,-2.064499999999043,2.2964999999999236,13.718499999999949,10.462166666667144,-5.516666666665969,2.051142857141258,2.685357142857356,5.193722222222277,8.869377777777572,2104.4049450549464,-2.2659883115621664,0,0,0,0,2058.2
