TYPE;TIERS;NOM;CPTE_TIERS;PRODUIT;ADRESSE;C_POSTAL;COMMUNE
RO;2652;MSA TARBES;;;   Résidence Foch 23. rue Larrey;65000;TARBES 
RO;2655;MSA TARBES;;;   22. rue de Cronstadt B.P. 119;65022;TARBES CEDEX
RO;2832;MSA TOULON;;;   34. rue Picot ;83000;TOULON 
RO;2311;MSA TOULOUSE;;;   61. allée de Brienne ;31064;TOULOUSE CEDEX
RO;2312;MSA TOULOUSE;;;   1. Place Occitane ;31041;TOULOUSE CEDEX 9
RO;2315;MSA TOULOUSE;;;   61. allée de Brienne ;31064;TOULOUSE CEDEX
RO;2372;MSA TOURS;;;   39ter. Bld. Heurteloup ;37000;TOURS 
RO;2375;MSA TOURS;;;   31. rue Michelet ;37040;TOURS CEDEX
RO;2371;MSA TOURS;;;   31. rue Michelet ;37040;TOURS CEDEX
RO;2102;MSA TROYES;;;   127. rue Emile Zola ;10000;TROYES 
RO;2105;MSA TROYES;;;   1 avenue du Maréchal Joffre ;10032;TROYES CEDEX
RO;2101;MSA TROYES;;;   1 avenue du Maréchal Joffre ;10032;TROYES CEDEX
RO;2195;MSA TULLE;;;   Champeau B.P. 20;19019;TULLE CEDEX
RO;2191;MSA TULLE;;;   Champeau B.P. 20;19019;TULLE CEDEX
RO;2265;MSA VALENCE;;;   29. rue Frédéric Chopin B.P. 1001;26025;VALENCE CEDEX
RO;2261;MSA VALENCE;;;   29. rue Frédéric Chopin B.P. 1001;26025;VALENCE CEDEX
RO;2541;MSA VANDOEUVRE LES NANCY;;;   15. avenue Paul-Doumer ;54507;VANDOEUVRE-LES-NANCY CEDEX
RO;2545;MSA VANDOEUVRE LES NANCY;;;   15. avenue Paul-Doumer ;54507;VANDOEUVRE-LES-NANCY CEDEX
RO;2561;MSA VANNES;;;   Avenue du Général Borgnis Desbordes B.P. 326;56018;VANNES CEDEX
RO;2565;MSA VANNES;;;   Avenue du Général Borgnis Desbordes B.P. 326;56018;VANNES CEDEX
RO;2555;MSA VERDUN;;;   Place Saint Paul ;55112;VERDUN CEDEX
RO;2551;MSA VERDUN;;;   Place Saint Paul ;55112;VERDUN CEDEX
RO;2701;MSA VESOUL;;;   Rue Réné Hologne ;70021;VESOUL CEDEX
RO;2705;MSA VESOUL;;;   Rue Réné Hologne ;70021;VESOUL CEDEX
RO;30536400;MUT EST;41100000;;   11 BOULEVARD WILSON CS 60019;67082;STRASBOURG CEDEX
RO;30546400;MUT EST;;;   11. boulevard Wilson ;67082;STRASBOURG CEDEX
RO;30032600;MUT EST;;;   11 boulevard Wilson CS 60019;67082;STRASBOURG CEDEX
RO;997640613;MUTAME ROUEN NORD OUEST;;;   Mairie de rouen Place du Général de Gaulle;76000;ROUEN 
RO;30095300;M.U.T.I.S. RADIANCE (BOUR;;;   18. rue Albert 1er BP 40;58027;NEVERS CEDEX
RO;30075300;MUTUALITE FRANCAISE DU CA;;;   31. rue Paul DOUMER CS30149;15000;AURILLAC CEDEX
RO;30275400;MUTUALITE SANTEVIE - MTG ;;;   650. boulevard Alsace-Lorraine BP 830;82048;MONTAUBAN CEDEX
RO;30275200;MUTUALITE SANTEVIE - UMT ;;;   202. avenue de Pélissier B.P. 35;81031;ALBI CEDEX 09
RO;30462100;MUTUELLE BLEUE;;;   68 RUE DU ROCHER ;75396;PARIS CEDEX 08
RO;30482100;MUTUELLE BLEUE;;;   68 RUE DU ROCHER ;75396;PARIS CEDEX 08
RO;30522100;MUTUELLE BLEUE;;;68  R DU ROCHER ;75396;PARIS CEDEX 08
RO;30255400;MUTUELLE BLEUE;;;   29. avenue Foch ;57045;METZ CEDEX 1
RO;30272100;MUTUELLE BLEUE (MIDI PYRE;;;   1. rue Matabiau ;31070;TOULOUSE CEDEX
RO;30472100;MUTUELLE BLEUE (PROF. IND;;;   68. rue du Rocher ;75396;PARIS CEDEX 08
RO;997640612;MUTUELLE BOISSIERE DU BAT;;;   38. rue Guy de Maupassant ;76041;ROUEN CEDEX
RO;997610612;MUTUELLE BOISSIERE DU BAT;;;   38. rue Guy de Maupassant ;76041;ROUEN CEDEX
RO;30274100;MUTUELLE DE FRANCE SUD;;;   21 rue Joachim Murat CS - 70147;46003;CAHORS CEDEX
RO;30435100;MUTUELLE DE FRANCE SUD;;;   447 AVENUE DE JOUQUES BAT C1 POLE PERFORMANCE;13400;AUBAGNE 
RO;30232600;MUTUELLE DE FRANCE SUD;;;    ;0NULL; 
RO;30054100;MUTUELLE DE FRANCE SUD;;;   199. avenue Jean Jaurès ;47005;AGEN CEDEX
RO;996820651;MUTUELLE DE L EST;;;   62 AVENUE DU PRESIDENT KENNEDY ;68200;MULHOUSE CEDEX
RO;996730689;MUTUELLE DE L EST;;;   11 boulevard WILSON ;67082;STRASBOURG CEDEX
RO;998610651;MUTUELLE DES HOPITAUX DE ;;;   Hôtel Dieu pavillon le Blaye La Miletrie - BP 59;86002;POITIERS CEDEX
RO;30055300;MUTUELLE DES LANDES (AQUI;;;   1. allées Brouchet ;40017;MONT DE MARSAN CEDEX
RO;991310616;MUTUELLE DES MUNICIPAUX D;;;   4. rue Venture BP 1822;13221;MARSEILLE CEDEX  01
RO;92512;MUTUELLE GENERALE;41100000;;    TSA 80254;94281;LE KREMLIN BICETRE CEDEX
RO;99609;MUTUELLE INTERIALE;41100000;;   INTERIALE -CS 50005 ;59040;LILLE CEDEX
RO;30195100;MUTUELLE JURASSIENNE (FRA;;;   17. rue Jules Bury BP 523;39005;LONS LE SAUNIER 
RO;30073200;MUTUELLE PRECOCIA (AUVERG;;;    ;0NULL; 
RO;30175100;MUTUELLE SANTE;;;   64. boulevard Georges Clémenceau ;83056;TOULON CEDEX
RO;30575500;MUTUELLE SANTE DES INDEPE;;;    ;0NULL; 
RO;30155500;MUTUELLE SANTE DES INDEPE;;;   1. place Jean de Mauroy BP 737;10007;TROYES CEDEX
RO;30344100;MUTUELLE SMIP;;;   1. place de la Vacquerie CS 90335;62026;ARRAS CEDEX
RO;30414100;MUTUELLE S.M.I.P. (POITOU;;;   Madame PICHON 20. rue Thiers;79077;NIORT CEDEX 9
RO;30532200;MUTUELLES DU SOLEIL;;;   33 CHEMIN DE L'ARGILE CS 70074;13361;MARSEILLE CEDEX 10
RO;30542200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30572200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30012200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30522200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30452200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30272200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30175200;MUTUELLES DU SOLEIL;;;   36. 36 bis avenue Maréchal Foch BP 1296;6005;NICE CEDEX
RO;30212200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30192200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30092200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30213100;MUTUELLES DU SOLEIL;;;   52. boulevard Gambetta ;30039;NIMES CEDEX
RO;30052200;MUTUELLES DU SOLEIL;;;    ;0NULL; 
RO;30435200;NOVALIA REGIME OBLIGATOIR;;;   25 Route de montfavet BP 336;84022;AVIGNON CEDEX 1
RO;30215100;ORASANTE  (LANGUEDOC ROUS;;;    104 Avenue Franklin Roosevelt;11885;CARCASSONNE CEDEX 9
RO;30522500;OREADE PREVIFRANCE;;;   80. RUE MATABLIAU ;31012;TOULOUSE CEDEX 06
RO;30072800;OREADE PREVIFRANCE;;;   16. place Gaillard ;63038;CLERMONT FERAND CEDEX 1
RO;30274300;OREADE PREVIFRANCE;;;   80 rue Matabiau ;31012;TOULOUSE CEDEX 6
RO;30213200;OREADE PREVIFRANCE;;;   6. rue de Verdun ;11890;CARCASSONNE CEDEX 9
RO;30235100;OREADE PREVIFRANCE;;;   1 bis. avenue Malaquin ;19017;TULLE CEDEX
RO;30452500;OREADE PREVIFRANCE;;;    ;0NULL; 
RO;30055400;OREADE PREVIFRANCE;;;   15. quai du Docteur Calabet ;47910;AGEN CEDEX 09
RO;30115100;PREVADIES;;;   1. rue de Belle-Ile-en-Mer ;29193;QUIMPER 
RO;30115200;PREVADIES;;;   3. boulevard Waldeck Rousseau BP 2151;22021;SAINT BRIEUC CEDEX 1
RO;30375400;PREVADIES;;;   84 à 100 rue du Miroir BP 269;72006;LE MANS CEDEX
RO;30503200;PREVADIES - CAMPI IDF;;;   3 et 3 bis. rue Taylor ;75474;PARIS CEDEX 10
RO;30473200;PREVADIES - CAMPI IDF;;;   3 et 3 bis. rue Taylor ;75434;PARIS CEDEX 10
RO;30413200;RADIANCE MPI;;;   Monsieur PROST 1. boulevard Liédot;16014;ANGOULEME CEDEX
RO;30115300;RADIANCE MPI;;;   Boulevard de la Résistance BP 325;56018;VANNES 
RO;30293100;RADIANCE MPI;;;   37. rue Demées BP 114;61004;ALENCON 
RO;30453200;RADIANCE MPI;;;   95. rue Vendôme ;69453;LYON CEDEX 06
RO;30093100;RADIANCE MPI;;;   36. rue de Parpas ;71407;AUTUN CEDEX
RO;30343200;RADIANCE MPI;;;   281 RUE NATIONALE BP 69;59003;LILLE CEDEX
RO;30013300;RADIANCE MPI;;;   95 rue vendome ;69453;LYON CEDEX 06
RO;30393100;RADIANCE PICARDIE;;;   20. place Parmentier ;80057;AMIENS CEDEX 1
RO;30171200;R.A.M.;;;   33 Avenue Notre Dame ;6013;NICE CEDEX 1
RO;30531300;R.A.M.;;;   3 BOULEVARD NEY BP 10450;75871;PARIS CEDEX 18
RO;30531900;R.A.M.;;;   3 BOULEVARD NEY BP 10450;75871;PARIS CEDEX 18
RO;30171300;R.A.M.;;;   33 avenue notre Dame ;6013;NICE CEDEX 1
RO;30171100;R.A.M.;;;   33 avenue notre dame ;6000;NICE CEDEX 4
RO;30531100;R.A.M. ;;;    CS 90008;93506;MONTREUIL CEDEX
RO;30011200;R.A.M. (ALPES);;;   17 avenue doyen louis weil ;38061;GRENOBLE CEDEX
RO;30011100;R.A.M. (ALPES);;;   17 Avenue Doyen louis Weil ;38061;GRENOBLE CEDEX 1
RO;30031400;R.A.M. (ALSACE);;;   30 avenue du Rhin CS 20260;67089;STRASBOURG CEDEX
RO;30031100;R.A.M. (ALSACE);;;   30 avenue du Rhin CS 20260;67089;STRASBOURG CEDEX
RO;30031200;R.A.M. (ALSACE);;;   30 avenue du Rhin CS 20260;67089;STRASBOURG CEDEX
RO;30051200;R.A.M. (AQUITAINE);;;   2 place ravezies plaza 2  CS 10026;33070;BORDEAUX CEDEX
RO;30051300;R.A.M. (AQUITAINE);;;   2 place ravezies plaza 2  CS 10026;33070;BORDEAUX CEDEX
RO;30051100;R.A.M. (AQUITAINE);;;   2 Place Ravezies Plaza 2 - CS 10026;33070;BORDEAUX CEDEX
RO;30071200;R.A.M. (AUVERGNE);;;    ;0NULL; 
RO;30071100;R.A.M. (AUVERGNE);;;   12. rue Valentin Haüy Parc technologique de La Pardieu;63000;CLERMONT FERRAND 
RO;30291200;R.A.M. (BASSE NORMANDIE);;;   12. rue du Clos-Herbert ;14052;CAEN CEDEX
RO;30291300;R.A.M. (BASSE NORMANDIE);;;   12 rue clos hebert ;14052;CAEN CEDEX
RO;30291100;R.A.M. (BASSE NORMANDIE);;;   12 rue du clos herbert ;14052;CAEN CEDEX
RO;30091100;R.A.M. (BOURGOGNE);;;   Apogée C - 7. boulevard Rembrandt BP 77017;21070;DIJON CEDEX
RO;30111300;R.A.M. (BRETAGNE);;;   ZAC St Sulpice Bat H 14 rue du Patis Tatelin  CS 80831;35708;RENNES CEDEX 7
RO;30111200;R.A.M. (BRETAGNE);;;   ZAC St Sulpice Bat H 14 rue du Patis Tatelin  CS 80831;35708;RENNES CEDEX 7
RO;30131100;R.A.M. (CENTRE);;;   23. place Saint-Charles ;45918;ORLEANS CEDEX 9
RO;30151200;R.A.M. (CHAMPAGNE ARDENNE;;;   40 rue Victor – CS 84214 ;54042;NANCY CEDEX
RO;30151100;R.A.M. (CHAMPAGNE ARDENNE;;;127  R Emile Zola CS 80603;10088;TROYES CEDEX
RO;30571100;R.A.M. (CORSE);;;   Immeuble le Mozart Avenue du Marechal Lyautey;20090;AJACCIO 
RO;30111100;R.A.M. (DE BRETAGNE);;;   ZAC St Sulpice Bat H - 14 rue du Patis Tatelin CS 80831;35708;RENNES CEDEX 7
RO;30587800;R.A.M. DE GUADELOUPE (ANT;;;   ZAC de houelbourg 3 voie verte BP 2017;97191;JARRY CEDEX
RO;30586800;R.A.M. DE GUYANE (ANTILLE;;;   49 rue schloecher BP115;97345;CAYENNE CEDEX
RO;30311100;R.A.M. (DE HAUTE NORMANDI;;;   65 Avenue de Bretagne ;76026;ROUEN CEDEX 1
RO;30588800;R.A.M. DE MARTINIQUE (ANT;;;   Habitation Bois Quarré Carrefour MANGOT VULCIN - BP 388;97288;LAMENTIN CEDEX
RO;30541100;R.A.M. (DES PROFESSIONS L;;;   14.allée charles pathé ;18934;BOURGES CEDEX 9
RO;30231100;R.A.M. (DU LIMOUSIN);;;   Ester BP 66808;87068;LIMOGES CEDEX
RO;30341100;R.A.M. DU NORD (PAS DE CA;;;   IMMEUBLE QUARTZ EUROPE 36 PLACE VAUBAN QUARTIER ROMARIN;59777;EURALILLE 
RO;30411100;R.A.M. (DU POITOU ET DES;;;   5. allée Martin Luther King ;86034;POITIERS CEDEX
RO;30191100;R.A.M. (FRANCHE COMTE);;;   3. rue Voirin ;25042;BESANCON CEDEX
RO;30311300;R.A.M. (HAUTE NORMANDIE);;;   65 Avenue de Bretagne ;76026;ROUEN CEDEX 1
RO;30311200;R.A.M. (HAUTE NORMANDIE);;;   65 Avenue de Bretagne ;76026;ROUEN CEDEX 1
RO;30501100;R.A.M. (ILE DE FRANCE);;;   rue louis de Broglie Bat Q - Parc Technopolis;53081;LAVAL CEDEX 09
RO;30471100;R.A.M. (ILE DE FRANCE);;;   rue louis de Broglie Bat Q - Parc Technopolis;53081;LAVAL CEDEX 9
RO;30481100;R.A.M. ILE DE FRANCE;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 9
RO;30461100;R.A.M. ILE DE FRANCE;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 9
RO;30521100;R.A.M. ILE DE FRANCE;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 9
RO;30211200;R.A.M. (LANGUEDOC ROUSSIL;;;   Quai Flora Tristan CS 34273;34273;MONTPELLIER CEDEX 3
RO;30211100;R.A.M. (LANGUEDOC ROUSSIL;;;   Quai Flora Tristan CS 34273;34273;MONTPELLIER CEDEX 03
RO;30231300;R.A.M. (LIMOUSIN);;;   Ester 07 allée Loewy  BP 66808;87068;LIMOGES CEDEX
RO;30231200;R.A.M. (LIMOUSIN);;;   Ester 7 Allée Loewy BP 66808;87068;LIMOGES CEDEX
RO;30251200;R.A.M. (LORRAINE);;;   40 rue Victor Cs 84214;54042;NANCY CEDEX
RO;30251100;R.A.M. (LORRAINE);;;   40 rue Victor Cs 84214;54042;NANCY CEDEX
RO;30271300;R.A.M. (MIDI PYRENEES);;;   1 Place Occitane ;31041;TOULOUSE CEDEX 9
RO;30271200;R.A.M. (MIDI PYRENEES);;;   1 Place Occitane ;31041;TOULOUSE CEDEX 09
RO;30271100;R.A.M. (MIDI PYRENEES);;;   1. place Occitane ;31041;TOULOUSE CEDEX 9
RO;30331200;R.A.M. (NORD);;;   Immeuble Quartz Europe 36 Place vauban (quartier Romarin);59777;EURALILLE 
RO;30331100;R.A.M. (NORD);;;   Immeuble Quartz Europe 36 Place vauban (quartier Romarin);59777;EURALILLE 
RO;30351100;R.A.M. (PAS DE CALAIS);;;   Immeuble Quartz Europe 36 Place vauban (quartier Romarin);59777;EURALILLE CEDEX
RO;30371100;R.A.M. (PAYS DE LA LOIRE);;;   8. rue du petit chatelier CS 30322;44303;NANTES CEDEX 03
RO;30371200;R.A.M. (PAYS DE LA LOIRE);;;   8 rue du petit chatelier CS 30322;44303;NANTES CEDEX 3
RO;30371300;R.A.M. (PAYS DE LA LOIRE);;;   8 rue du petit chatelier CS 30322;44303;LE MANS CEDEX 3
RO;30391300;R.A.M. (PICARDIE);;;   Italie ZAC Vallée des Vignes;80055;AMIENS CEDEX 1
RO;30391100;R.A.M. (PICARDIE);;;   Italie ZAC Vallée des Vignes;80055;AMIENS CEDEX 1
RO;30411200;R.A.M. (POITOU CHARENTES);;;   5 Allée Martin Luther King ;86034;POITIERS CEDEX
RO;30411300;R.A.M. (POITOU CHARENTES);;;   5 Allée Martin Luther King ;86034;POITIER CEDEX
RO;30501300;R.A.M. (PROF. ARTIS. ILE;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 09
RO;30471300;R.A.M. (PROF. INDUST. COM;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 09
RO;30541300;R.A.M. (PROF. LIB. DE PRO;;;   14 allée Charles pathé ;18934;BOURGES CEDEX 9
RO;30541900;R.A.M. (PROF. LIB. DE PRO;;;   14 allée Charles Pathé ;18934;BOURGES CEDEX 9
RO;30431100;R.A.M. (PROVENCE);;;   300 Avenue du Prado ;13272;MARSEILLE CEDEX 08
RO;30431200;R.A.M. (PROVENCE);;;   300 rue Prado ;13272;MARSEILLE CEDEX 08
RO;30431300;R.A.M. (PROVENCE);;;   300 rue Prado ;13272;MARSEILLE CEDEX 08
RO;30591100;R.A.M. (REUNION);;;   200 Bd Jean Jaures CS 5058;97495;SAINTE CLOTILDE CEDEX
RO;30451100;R.A.M. (RHONE);;;   La villette Part-dieu bâtiment A.  26 rue de la villette;69328;LYON CEDEX 03
RO;30551300;R.A.M. (SECTION AUTONOME;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 09
RO;30551100;R.A.M. (SECTION AUTONOME ;;;   Rue louis de Broglie Bat Q Parc Technopolis;53081;LAVAL CEDEX 9
RO;5051;RATP;;;   CH30  LAC GR1 30 rue Championnet;75887;PARIS CEDEX 18
RO;4400;REGIME DES SUBSISTANTS;;;   17 avenue du général Leclerc ;13347;Marseille cedex 1
RO;7225;REGIME MINIER DE SECURITE;;;   77. avenue de Ségur ;75714;PARIS CEDEX 15
RO;999410699;SECTION LOCALE BANQUE DE ;;;    ;0NULL; 
RO;15751;SENAT;;;   15. rue Vaugirard ;75291;PARIS CEDEX 06
RO;30393200;S.I.M.S.A. MUTUELLE ACTIO;;;   106. rue Faidherbe ;60184;NOGENT SUR OISE CEDEX
RO;30255200;S.M.A.C.I. DES VOSGES (LO;;;   55. rue de la Xavée BP 131;88213;REMIREMONT CEDEX
RO;994910617;SMEBA ANGERS;;;   50 bis boulevard du Roi René BP 50705;49007;ANGERS CEDEX 01
RO;992910617;SMEBA BREST;;;   32 r Prof Langevin ;29200;BREST 
RO;994920617;SMEBA CHOLET;;;   5 bd Pierre Lecoq ;49300;CHOLET 
RO;998510617;SMEBA LA ROCHE SUR YON;;;   2 pl Marché ;85000;LA ROCHE SUR YON 
RO;995310617;SMEBA LAVAL;;;   2 r Lieutenant ;53000;LAVAL 
RO;997210617;SMEBA LE MANS;;;   34 av François Mitterrand ;72000;LE MANS 
RO;994410617;SMEBA NANTES;;;   7 all Duguay Trouin ;44000;NANTES 
RO;992920617;SMEBA QUIMPER;;;   Résidence E Bernard 4 pl Locronan;29000;QUIMPER 
RO;993510617;SMEBA RENNES;;;   4 r Victor Hugo ;35000;RENNES 
RO;992210617;SMEBA ST BRIEUC;;;   2 bd Waldeck Rousseau ;22000;SAINT BRIEUC 
RO;995610617;SMEBA VANNES;;;   13 r Hoche ;56000;VANNES 
RO;991610617;SMECO ANGOULEME;;;   5 bd Berthelot ;16000;ANGOULEME 
RO;994110617;SMECO BLOIS;;;   16 r St Lubin ;41000;BLOIS 
RO;991810617;SMECO BOURGES;;;   14 r Calvin ;18000;BOURGES 
RO;992810617;SMECO CHARTRES;;;   16 r Ormes ;28000;CHARTRES 
RO;993610617;SMECO CHATEAUROUX;;;   31 r Poste ;36000;CHATEAUROUX 
RO;991710617;SMECO LA ROCHELLE;;;   Le Gabut 3 Passage du Drakar;17000;La Rochelle 
RO;997910617;SMECO NIORT;;;   13 r Alsace Lorraine ;79000;NIORT 
RO;994510617;SMECO ORLEANS;;;   2 r St Paul ;45000;ORLEANS 
RO;998610617;SMECO POITIERS;;;   73 r Cathédrale ;86000;POITIERS 
RO;993710617;SMECO TOURS;;;   4 r Chanoineau ;37000;TOURS 
RO;996110617;SMENO ALENCON;;;    BP 1171 -;76176;Rouen Saint-Sever Cedex
RO;998010617;SMENO AMIENS;;;    ;59040;Lille Cedex
RO;995910617;SMENO ARMENTIERES;;;    ;59040;Lille Cedex
RO;996210617;SMENO ARRAS;;;    ;59040;Lille Cedex
RO;996010617;SMENO BEAUVAIS;;;    ;59040;Lille Cedex
RO;996220617;SMENO BOULOGNE;;;    ;59040;Lille Cedex
RO;996230617;SMENO CALAIS;;;    ;59040;Lille Cedex
RO;991410617;SMENO CALVADOS;;;    BP 1171 -;76176;Rouen Saint-Sever Cedex
RO;995920617;SMENO CAMBRAI;;;    ;59040;Lille Cedex
RO;996020617;SMENO CREIL;;;    ;59040;Lille Cedex
RO;995930617;SMENO DOUAI;;;    ;59040;Lille Cedex
RO;995940617;SMENO DUNKERQUE;;;    ;59040;Lille Cedex
RO;992710617;SMENO EVREUX;;;    BP 1171 -;76176;Rouen Saint-Sever Cedex
RO;990210617;SMENO LAON;;;    ;59040;Lille Cedex
RO;997630617;SMENO LE HAVRE;;;    BP 1171 -;76176;Rouen Saint-Sever Cedex
RO;996240617;SMENO LENS;;;    ;59040;Lille Cedex
RO;995950617;SMENO LILLE;;;   45. boulevard de la Liberté ;59046;LILLE 
RO;995960617;SMENO MAUBEUGE;;;    ;59040;Lille Cedex
RO;995970617;SMENO ROUBAIX;;;    ;59040;Lille Cedex
RO;997640617;SMENO ROUEN;;;    BP 1171 -;76176;Rouen Saint-Sever Cedex
RO;995010617;SMENO SAINT LO;;;    BP 1171 -;76176;Rouen Saint-Sever Cedex
RO;990220617;SMENO ST QUENTIN;;;    ;59040;Lille Cedex
RO;995980617;SMENO TOURCOING;;;    ;59040;Lille Cedex
RO;995990617;SMENO VALENCIENNES;;;    ;59040;Lille Cedex
RO;999730617;SMERAG;;;   76 r Justin Catayée ;97300;CAYENNE 
RO;999720617;SMERAG;;;   35 r Victor Schoelcher ;97200;FORT DE FRANCE 
RO;999710617;SMERAG;;;   27 r Achille René Boisneuf ;97110;POINTE A PITRE 
RO;998910617;SMEREB AUXERRE;;;   6. rue Marie Noël ;89000;AUXERRE 
RO;999010617;SMEREB BELFORT;;;   3 r Metz Juteau ;90000;BELFORT 
RO;992510617;SMEREB BESANCON;;;   22 r Ronchaux ;25000;BESANCON 
RO;992110617;SMEREB DIJON;;;   11 Ter bd Voltaire ;21000;DIJON 
RO;997110617;SMEREB LE CREUSOT;;;   34 r Mar Leclerc ;71200;LE CREUSOT 
RO;993910617;SMEREB LONS LE SAUNIER;;;   26. rue Lecourbe ;39000;Lons le saunier 
RO;992520617;SMEREB MONTBELIARD;;;   3 r Metz Juteau ;90000;BELFORT 
RO;995810617;SMEREB NEVERS;;;   20 r Charles Roy ;58000;NEVERS 
RO;999510617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;999410617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;999310617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;999210617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;999110617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;997810617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;997510617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;997710617;SMEREP;;;   16 Boulevard du Général Leclerc ;92115;CLICHY Cedex
RO;997410617;SMERRA ANNECY;;;   4 r St François de Sales ;74000;ANNECY 
RO;990110617;SMERRA BOURG EN BRESSE;;;   43 r Jaboulay ;69007;LYON 
RO;997310617;SMERRA CHAMBERY;;;   123 r Michaud ;73000;CHAMBERY 
RO;996310617;SMERRA CLERMONT FERRAND;;;   63 bd Côte Blatin ;63000;CLERMONT FERRAND 
RO;993810617;SMERRA GRENOBLE;;;   15 r St Joseph ;38000;GRENOBLE 
RO;996910617;SMERRA LYON;;;   43 r Jaboulay ;69007;LYON 
RO;990310617;SMERRA MONTLUCON;;;   32 r Faubourg St Pierre ;3100;MONTLUCON 
RO;990720617;SMERRA PRIVAS;41100000;;   34 Avenue du Président Herriot ;26000;VALENCE
RO;994210617;SMERRA ROANNE;;;   14 pl Hôtel de Ville ;42300;ROANNE 
RO;994220617;SMERRA SAINT ETIENNE;;;   37 r 11 Novembre ;42000;SAINT ETIENNE 
RO;992610617;SMERRA VALENCE;;;   34 av Prés Herriot ;26000;VALENCE 
RO;993820617;SMERRA VIENNE;;;    ;0NULL; 
RO;30115400;SMPIV - RADIANCE (BRETAGN;;;   1. cours des Alliés ;35029;RENNES CEDEX
RO;30192600;SOCIETE MUTUALISTE DE L E;;;    ;0NULL; 
RO;94194;SOLSANTIS;41100000;;16  R Théodore Blanc CS 91325;33082;BORDEAUX CEDEX
RO;30052300;UMCAPI;;;    ;0NULL; 
RO;30132300;UMCAPI;;;   7. avenue de la Gare BP 242;36005;CHATEAUROUX CEDEX
RO;30372300;UMCAPI;;;   45-49 avenue jean Moulin CS 60000;17034;LA ROCHELLE CEDEX 01
RO;30522300;UMCAPI;;;   45-49. AVENUE JEAN MOULIN ;17034;LA ROCHELLE 
RO;30415500;UMCAPI;;;   Madame SHAM/Madame BEVON 45 à 49. avenue Jean Moulin;17034;LA ROCHELLE CEDEX
RO;30343400;UMCAPI;;;   1. place de la Vacquerie CS 90335;62026;ARRAS CEDEX
RO;30392300;UMCAPI;;;    ;0NULL; 
RO;996910614;UMIGA;;;   38 RUE FRANCOIS PEISSEL BP 119;69646;CALUIRE ET CUIRE CEDEX
RO;30055100;UNION MTNS SUD-OUEST;;;   23. rue Bodin ;24014;PERIGUEUX CEDEX
RO;30055200;UNION MTNS SUD-OUEST;;;   8. terrasse du Front du Médoc ;33089;BORDEAUX CEDEX
RO;30274400;UNION MTNS SUD-OUEST;;;   Résidence Lamartine 4. rue Saint Vincent de Paul;65000;TARBES 
RO;30055500;UNION MTNS SUD-OUEST;;;   38. allées Marines ;64112;BAYONNE CEDEX
RO;996910612;UPBTP;;;   5. rue Jean Marie Chavant ;69369;LYON CEDEX 07
RO;30095500;UTIM CENTRE;;;   8. rue Creuse ;58014;NEVERS CEDEX
RO;30135500;UTIM CENTRE;;;   23. bd Jean Jaurès ;45025;ORLEANS CEDEX 1
RO;30075400;UTIM CENTRE;;;   11. cours Victor Hugo ;43000;LE PUY EN VELAY 
RO;30215500;UTIM LR-MP;;;   19. place Saint-Aphrodise CS n° 610;34535;BEZIERS CEDEX
RO;30275100;UTIM LR-MP;;;   37-39. boulevard Valmy ;81011;ALBI CEDEX 9
RO;30505200;U.T.I.M. (PROF. ARTIS. IL;;;   14. rue René Cassin ;77014;MELUN CEDEX
RO;30475100;U.T.I.M. (PROF. INDUST. C;;;   14. rue René Cassin ;77014;MELUN CEDEX
RO;30233300;VIASANTE;;;    ;0NULL; 
RO;30053300;VIASANTE;;;    ;0NULL; 
RO;30273300;VIASANTE;;;   10 rue de la Madeleine ;12023;RODEZ Cedex 9
RO;998110617;VITTAVI ALBI;;;   BP 55876 ;31000;TOULOUSE CEDEX
